attributes,business_id,categories,city,full_address,hours,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type
"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 3, u'Outdoor Seating': False, u'Caters': True, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': True}, u'Good For Groups': True, u'Delivery': False, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Takes Reservations': True, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': True, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': False, u'Alcohol': u'full_bar', u'Wheelchair Accessible': True}",WVCAfeCtpez0wV1Fe8p1yA,"[u'French', u'Restaurants']",Boston,"774 Boylston St
Back Bay
Boston, MA 02116","{u'Monday': {u'close': u'22:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'22:00', u'open': u'11:00'}, u'Friday': {u'close': u'22:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'22:00', u'open': u'11:00'}, u'Thursday': {u'close': u'22:00', u'open': u'11:00'}, u'Sunday': {u'close': u'22:00', u'open': u'11:00'}, u'Saturday': {u'close': u'22:00', u'open': u'11:00'}}",42.348901136258,-71.081165571926,Sel de la Terre,[u'Back Bay'],False,385,3.5,MA,business
"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': False, u'Caters': False, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': True, u'Delivery': True, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Takes Reservations': True, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'beer_and_wine', u'Wheelchair Accessible': True}",1sTikFYBH0LGM_Zqd1ZVnw,"[u'Thai', u'Vietnamese', u'Restaurants']",Boston,"177 Massachusetts Ave
Ste A
Boston, MA 02115","{u'Monday': {u'close': u'22:00', u'open': u'11:30'}, u'Tuesday': {u'close': u'22:00', u'open': u'11:30'}, u'Friday': {u'close': u'22:30', u'open': u'11:30'}, u'Wednesday': {u'close': u'22:00', u'open': u'11:30'}, u'Thursday': {u'close': u'22:00', u'open': u'11:30'}, u'Sunday': {u'close': u'22:00', u'open': u'11:30'}, u'Saturday': {u'close': u'22:30', u'open': u'11:30'}}",42.3457652,-71.0873769,Pho Basil,[],True,544,4.0,MA,business
"{u'Take-out': True, u'Price Range': 3, u'Outdoor Seating': True, u'Noise Level': u'quiet', u'Parking': {u'garage': True, u'street': False, u'validated': True, u'lot': False, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Attire': u'dressy', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Takes Reservations': True, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': True, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Accepts Credit Cards': True, u'Good for Kids': False, u'Alcohol': u'full_bar', u'Wheelchair Accessible': True}",iUGKzyobaZPg9KMCOqJS2g,"[u'Restaurants', u'Italian']",Boston,"581 Washington St
Chinatown
Boston, MA 02111","{u'Monday': {u'close': u'22:00', u'open': u'17:00'}, u'Tuesday': {u'close': u'22:00', u'open': u'17:00'}, u'Friday': {u'close': u'23:00', u'open': u'17:00'}, u'Wednesday': {u'close': u'22:00', u'open': u'17:00'}, u'Thursday': {u'close': u'22:00', u'open': u'17:00'}, u'Sunday': {u'close': u'22:00', u'open': u'17:00'}, u'Saturday': {u'close': u'23:00', u'open': u'17:00'}}",42.3533849,-71.062503,BiNA osteria,[u'Chinatown'],False,82,3.0,MA,business
"{u'Take-out': True, u'Price Range': 2, u'Outdoor Seating': False, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Attire': u'casual', u'Waiter Service': False, u'Accepts Credit Cards': True, u'Good for Kids': False, u'Alcohol': u'beer_and_wine', u'Wheelchair Accessible': True}",iquagvxjjYfcZVJZTnVFWg,"[u'Food', u'Specialty Food', u'Restaurants', u'Italian']",Boston,"571 Washington St
Chinatown
Boston, MA 02111",{},42.3535482,-71.0625527,BiNA Alimentari,[u'Chinatown'],False,31,3.0,MA,business
"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 1, u'Outdoor Seating': True, u'Caters': True, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': False, u'Delivery': False, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': False, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': False}",Oh5xkt-2rmV_wF3dG9I53g,"[u'Sandwiches', u'Restaurants']",Boston,"179 Essex St
Waterfront
Boston, MA 02111","{u'Tuesday': {u'close': u'15:30', u'open': u'10:30'}, u'Friday': {u'close': u'15:30', u'open': u'10:30'}, u'Monday': {u'close': u'15:30', u'open': u'10:30'}, u'Wednesday': {u'close': u'15:30', u'open': u'10:30'}, u'Thursday': {u'close': u'15:30', u'open': u'10:30'}}",42.3520819,-71.0573908,Al's South Street Cafe,"[u'Waterfront', u'Leather District', u'South Boston']",True,131,4.5,MA,business
"{u'Take-out': True, u'Price Range': 1, u'Outdoor Seating': False, u'Caters': True, u'Noise Level': u'quiet', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': True, u'Delivery': True, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': False, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': False}",5AMUcD75ZdfY6DdWJf-h2g,"[u'Pizza', u'Restaurants']",Boston,"1252 Washington St
South End
Boston, MA 02118","{u'Monday': {u'close': u'23:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'23:00', u'open': u'11:00'}, u'Friday': {u'close': u'02:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'23:00', u'open': u'11:00'}, u'Thursday': {u'close': u'23:00', u'open': u'11:00'}, u'Sunday': {u'close': u'23:00', u'open': u'11:00'}, u'Saturday': {u'close': u'02:00', u'open': u'11:00'}}",42.3424305,-71.067516,Alexandria Pizza & Grill,[u'South End'],True,17,2.0,MA,business
"{u'Alcohol': u'full_bar', u'Noise Level': u'average', u'Music': {u'dj': False, u'background_music': True, u'karaoke': False, u'live': False, u'video': False, u'jukebox': False}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': True, u'upscale': False, u'casual': False}, u'Good for Kids': False, u'Price Range': 2, u'Good For Dancing': False, u'Delivery': False, u'Dogs Allowed': False, u'Coat Check': True, u'Smoking': u'no', u'Accepts Credit Cards': True, u'Take-out': True, u'Happy Hour': False, u'Wheelchair Accessible': True, u'Outdoor Seating': True, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'free', u'Caters': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': True, u'valet': False}, u'Has TV': True, u'Good For Groups': True}",FrUFaNmpMtq01z_eQemkDw,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']",East Boston,"107 Porter St
East Boston
East Boston, MA 02128","{u'Monday': {u'close': u'01:00', u'open': u'16:00'}, u'Tuesday': {u'close': u'01:00', u'open': u'16:00'}, u'Friday': {u'close': u'01:00', u'open': u'16:00'}, u'Wednesday': {u'close': u'01:00', u'open': u'16:00'}, u'Thursday': {u'close': u'01:00', u'open': u'16:00'}, u'Sunday': {u'close': u'01:00', u'open': u'11:00'}, u'Saturday': {u'close': u'01:00', u'open': u'16:00'}}",42.3730425,-71.0360621,Ecco Restaurant,[u'East Boston'],True,199,3.5,MA,business
"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 1, u'Outdoor Seating': False, u'Caters': False, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': False, u'Delivery': False, u'Dogs Allowed': False, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': False, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': False}",gG_xkaDNNf2WkXtNdb1HHA,"[u'Breakfast & Brunch', u'Sandwiches', u'Restaurants']",Boston,"12 Church St
Boston, MA 02116","{u'Monday': {u'close': u'14:00', u'open': u'08:00'}, u'Tuesday': {u'close': u'14:00', u'open': u'08:00'}, u'Friday': {u'close': u'14:00', u'open': u'07:30'}, u'Wednesday': {u'close': u'02:00', u'open': u'07:30'}, u'Thursday': {u'close': u'14:00', u'open': u'07:30'}, u'Sunday': {u'close': u'14:30', u'open': u'07:30'}, u'Saturday': {u'close': u'14:30', u'open': u'07:30'}}",42.3485697036883,-71.0677027702332,Mike & Patty's,[],True,685,4.5,MA,business
"{u'Take-out': True, u'Price Range': 1, u'Outdoor Seating': True, u'Noise Level': u'quiet', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': False, u'Delivery': True, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': False, u'Accepts Credit Cards': False, u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': True}",W2PBFrdK1vbcjqeZJUc5ww,"[u'Latin American', u'Caribbean', u'Sandwiches', u'Restaurants']",Roslindale,"3880 Washington St
Roslindale
Roslindale, MA 02131","{u'Monday': {u'close': u'21:00', u'open': u'09:00'}, u'Tuesday': {u'close': u'21:00', u'open': u'09:00'}, u'Friday': {u'close': u'21:00', u'open': u'09:00'}, u'Wednesday': {u'close': u'21:00', u'open': u'09:00'}, u'Thursday': {u'close': u'21:00', u'open': u'09:00'}, u'Sunday': {u'close': u'21:00', u'open': u'09:00'}, u'Saturday': {u'close': u'21:00', u'open': u'09:00'}}",42.295687,-71.117966,Tostado Sandwich Bar,[u'Roslindale'],True,21,3.5,MA,business
"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': False, u'Caters': True, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': True, u'Delivery': True, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Takes Reservations': True, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'beer_and_wine', u'Wheelchair Accessible': False}",ofbANc1hiZaF-t9TnnoBNw,"[u'Seafood', u'Vietnamese', u'Restaurants']",Dorchester,"270 Adams St
Dorchester
Dorchester, MA 02122",{},42.3000349,-71.0588363,Saigon Seafood,[u'Dorchester'],True,45,3.5,MA,business
"{u'Take-out': True, u'Price Range': 1, u'Outdoor Seating': False, u'Takes Reservations': True, u'Good For Groups': True, u'Delivery': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Attire': u'casual', u'Waiter Service': True, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Alcohol': u'beer_and_wine', u'Wheelchair Accessible': True}",ojL7ms-VOUwcolA4JA4ZFQ,"[u'Latin American', u'Restaurants']",Boston,"309 Bennington St
East Boston
Boston, MA 02128",{},42.3788794,-71.0277884,El Rancho Restaurante,[u'East Boston'],True,9,3.0,MA,business
"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 1, u'Outdoor Seating': False, u'Caters': True, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': True, u'Delivery': True, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': False, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': True}",rmfnEHt5vmS4CisPfBbuPQ,"[u'Pizza', u'Restaurants']",Boston,"82 Westland Ave
Boston, MA 02115","{u'Monday': {u'close': u'01:30', u'open': u'09:00'}, u'Tuesday': {u'close': u'01:30', u'open': u'09:00'}, u'Friday': {u'close': u'01:30', u'open': u'09:00'}, u'Wednesday': {u'close': u'01:30', u'open': u'09:00'}, u'Thursday': {u'close': u'01:30', u'open': u'09:00'}, u'Sunday': {u'close': u'01:30', u'open': u'09:30'}, u'Saturday': {u'close': u'01:30', u'open': u'09:00'}}",42.3437438,-71.0896402,Cappy's Pizza,[],True,74,3.0,MA,business
"{u'Alcohol': u'beer_and_wine', u'Noise Level': u'average', u'Music': {u'live': False}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': True, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Good for Kids': False, u'Price Range': 3, u'Good For Dancing': False, u'Delivery': False, u'Dogs Allowed': False, u'Coat Check': True, u'Smoking': u'no', u'Accepts Credit Cards': True, u'Take-out': True, u'Happy Hour': False, u'Wheelchair Accessible': False, u'Outdoor Seating': False, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'no', u'Caters': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': True, u'street': True, u'validated': False, u'lot': False, u'valet': True}, u'Has TV': True, u'Good For Groups': True}",1spQBnxuEPLXcq0bcRzxrA,"[u'Wine Bars', u'Bars', u'Restaurants', u'Nightlife', u'Italian']",Boston,"417 Hanover St
North End
Boston, MA 02113","{u'Monday': {u'close': u'23:00', u'open': u'16:00'}, u'Tuesday': {u'close': u'23:00', u'open': u'16:00'}, u'Friday': {u'close': u'23:00', u'open': u'16:00'}, u'Wednesday': {u'close': u'23:00', u'open': u'16:00'}, u'Thursday': {u'close': u'23:00', u'open': u'16:00'}, u'Sunday': {u'close': u'23:00', u'open': u'12:00'}, u'Saturday': {u'close': u'23:00', u'open': u'12:00'}}",42.3656649,-71.0528222,Nico Ristorante,[u'North End'],True,238,4.0,MA,business
"{u'Take-out': True, u'Price Range': 1, u'Outdoor Seating': True, u'Noise Level': u'quiet', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': True, u'brunch': True}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Accepts Credit Cards': False, u'Good for Kids': True, u'Alcohol': u'beer_and_wine', u'Wheelchair Accessible': True}",McUuCYkGVLKaaYBM7MoZHQ,"[u'Breakfast & Brunch', u'Sandwiches', u'Restaurants']",Boston,"256 Marginal St
Bldg 16
Boston, MA 02128",{},42.3608747,-71.0343575,Scup's In The Harbour,[],False,136,4.5,MA,business
"{u'Alcohol': u'full_bar', u'Noise Level': u'average', u'Music': {u'dj': False, u'background_music': True, u'karaoke': False, u'live': False, u'video': False, u'jukebox': False}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': True, u'upscale': False, u'casual': False}, u'Good for Kids': False, u'Price Range': 3, u'Good For Dancing': False, u'Delivery': False, u'Coat Check': False, u'Smoking': u'no', u'Accepts Credit Cards': True, u'Take-out': False, u'Happy Hour': False, u'Wheelchair Accessible': False, u'Outdoor Seating': False, u'Takes Reservations': False, u'Waiter Service': True, u'Wi-Fi': u'no', u'Caters': False, u'Good For': {u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Has TV': False, u'Good For Groups': False}",zT1HwBjp-iAnmnWK_JHSxA,"[u'Bars', u'American (New)', u'Nightlife', u'Lounges', u'Restaurants']",Boston,"348 Congress St
Waterfront
Boston, MA 02228","{u'Monday': {u'close': u'01:00', u'open': u'16:00'}, u'Tuesday': {u'close': u'01:00', u'open': u'16:00'}, u'Friday': {u'close': u'01:00', u'open': u'16:00'}, u'Wednesday': {u'close': u'01:00', u'open': u'16:00'}, u'Thursday': {u'close': u'01:00', u'open': u'16:00'}, u'Sunday': {u'close': u'01:00', u'open': u'16:00'}, u'Saturday': {u'close': u'01:00', u'open': u'16:00'}}",42.3505083,-71.048647,Drink,"[u'Waterfront', u'South Boston']",True,1083,4.0,MA,business
